experiment_index,kind,time_us,signal,reference,synthetic_measurement,wilson_low95,wilson_high95
0,relaxation,26.5,0.6429639210462974,0.6429639210462974,0.642578125,0.6001462477523658,0.6828864505766559
0,relaxation,27.0,0.6376281516217733,0.6376281516217733,0.61328125,0.5704032420185573,0.654472052544227
0,relaxation,27.5,0.6323366621862498,0.6323366621862497,0.62890625,0.5862459238690599,0.6696466527023844
0,relaxation,28.0,0.6270890852730562,0.6270890852730561,0.634765625,0.5921988135721009,0.6753252437525908
0,relaxation,28.5,0.6218850564650201,0.6218850564650201,0.609375,0.5664496807445284,0.6506712933160911
0,relaxation,29.0,0.6167242143691609,0.6167242143691608,0.59765625,0.5546058102808347,0.6392522022732898
0,relaxation,29.5,0.6116062005915921,0.611606200591592,0.6328125,0.5902137891286587,0.6734331079449505
0,relaxation,30.0,0.6065306597126335,0.6065306597126334,0.58984375,0.5467237689569542,0.6316256025928404
0,relaxation,30.5,0.601497239262129,0.6014972392621288,0.62890625,0.5862459238690599,0.6696466527023844
0,relaxation,31.0,0.5965055896949685,0.5965055896949684,0.572265625,0.5290291853718992,0.614425743918153
0,relaxation,31.5,0.5915553643668152,0.5915553643668151,0.60546875,0.5624989313818705,0.646867722176584
0,relaxation,32.0,0.5866462195100319,0.5866462195100318,0.57421875,0.5309925363309701,0.6163395532101644
0,relaxation,32.5,0.5817778142098085,0.5817778142098083,0.587890625,0.5447549779395322,0.6297172333591798
0,relaxation,33.0,0.5769498103804868,0.5769498103804866,0.552734375,0.5094325879882414,0.5952507387909859
0,relaxation,33.5,0.5721618727420831,0.572161872742083,0.58203125,0.5388527076781803,0.6239880228672842
0,relaxation,34.0,0.5674136687970038,0.5674136687970038,0.5703125,0.5270665087613602,0.6125112602776095
0,relaxation,34.5,0.5627048688069558,0.5627048688069557,0.583984375,0.540819448707552,0.6258984420889949
0,relaxation,35.0,0.5580351457700471,0.5580351457700471,0.583984375,0.540819448707552,0.6258984420889949
0,relaxation,35.5,0.5534041753980792,0.5534041753980793,0.57421875,0.5309925363309701,0.6163395532101644
0,relaxation,36.0,0.5488116360940263,0.5488116360940264,0.52734375,0.4840562798278231,0.5702239636873317
0,relaxation,36.5,0.5442572089297022,0.5442572089297024,0.57421875,0.5309925363309701,0.6163395532101644
0,relaxation,37.0,0.5397405776236125,0.5397405776236126,0.537109375,0.4938032068072846,0.5798628379632826
0,relaxation,37.5,0.5352614285189901,0.5352614285189903,0.546875,0.5035666073562264,0.5894852386697533
0,relaxation,38.0,0.5308194505620137,0.530819450562014,0.53515625,0.491852505783265,0.5779363787362197
0,relaxation,38.5,0.5264143352802069,0.5264143352802071,0.52734375,0.4840562798278231,0.5702239636873317
0,relaxation,39.0,0.5220457767610158,0.522045776761016,0.509765625,0.46655313914706253,0.5528326621083499
0,relaxation,39.5,0.5177134716305655,0.5177134716305657,0.51171875,0.4684953142550904,0.5547676472514046
0,relaxation,40.0,0.5134171190325918,0.513417119032592,0.484375,0.4413643447142569,0.5276183732770832
1,dephasing,0.0,0.9999999999999998,1.0,1.0,0.9851060485542342,0.9999999999999998
1,dephasing,0.5,0.9834714538216173,0.9834714538216175,0.9921875,0.9717411857106919,0.9978562218392129
1,dephasing,1.0,0.9672161004820057,0.9672161004820059,0.94921875,0.9140946785336008,0.9702052034924891
1,dephasing,1.5,0.9512294245007138,0.951229424500714,0.9296875,0.8902318916858767,0.9552963878293883
1,dephasing,2.0,0.9355069850316176,0.9355069850316178,0.91015625,0.866992114522489,0.9397645624819511
1,dephasing,2.5,0.9200444146293231,0.9200444146293233,0.9140625,0.8716003951663567,0.9429106023402485
1,dephasing,3.0,0.9048374180359594,0.9048374180359595,0.921875,0.8808737982414137,0.9491458402695212
1,dephasing,3.5,0.8898817709880237,0.8898817709880238,0.89453125,0.8487240065732422,0.9270153884225381
1,dephasing,4.0,0.8751733190429473,0.8751733190429475,0.8828125,0.8351731770291595,0.9173032564601256
1,dephasing,4.5,0.8607079764250576,0.8607079764250578,0.8515625,0.7995377649385533,0.8909041045334121
